scenario_id,baseline,raw_action_energy_kwh,authoritative_raw_feasible,raw_terminal_error_kwh,raw_total_violation_energy,gate_battery_only_status,gate_battery_only_distance_kwh,gate_battery_only_distance_lower_bound_kwh,gate_battery_only_distance_optimality_gap_kwh,gate_battery_only_global_distance_optimality_proven,gate_battery_only_lp_overlap_intervals,gate_battery_only_selected_mode_source,gate_battery_only_throughput_kwh,gate_battery_only_cost_usd,gate_battery_only_curtailment_kwh,gate_battery_only_solve_seconds,gate_battery_only_regret_usd,gate_battery_only_regret_fraction_abs_opt,gate_battery_only_exact_retained_fraction,gate_expanded_system_status,gate_expanded_system_distance_kwh,gate_expanded_system_distance_lower_bound_kwh,gate_expanded_system_distance_optimality_gap_kwh,gate_expanded_system_global_distance_optimality_proven,gate_expanded_system_lp_overlap_intervals,gate_expanded_system_selected_mode_source,gate_expanded_system_throughput_kwh,gate_expanded_system_cost_usd,gate_expanded_system_curtailment_kwh,gate_expanded_system_solve_seconds,gate_expanded_system_regret_usd,gate_expanded_system_regret_fraction_abs_opt,gate_expanded_system_exact_retained_fraction
v2e2_689fd81bd1f3eec1e27d,random_static_range,2798.7729872913706,False,785.0498494047887,18475.665324468708,global_distance_optimum_lp_integral,745.7974569345491,745.7973569345492,9.999999997489795e-05,True,0,lp_relaxation,2052.9755303568218,388.40487926485156,0.0,0.015754499996546656,19.347888444422267,0.052425205119163557,0.7073170731707317,global_distance_optimum_lp_integral,745.7974569345492,745.7973569345492,0.00010000000008858478,True,0,lp_relaxation,2052.9755303568218,388.40487926485156,0.0,0.015256292012054473,19.347888444422267,0.052425205119163557,0.7195121951219512
v2e2_689fd81bd1f3eec1e27d,direct_mpc,290.0684210526316,True,0.0,9.237055564881302e-13,global_distance_optimum_lp_integral,0.00010000000000109921,0.0,0.00010000000000109921,True,0,lp_relaxation,290.0684210526316,369.0569908204293,0.0,0.017738583002937958,0.0,0.0,0.975609756097561,global_distance_optimum_lp_integral,0.00010000000000109921,0.0,0.00010000000000109921,True,0,lp_relaxation,290.0684210526316,369.0569908204293,0.0,0.017582833010237664,0.0,0.0,0.975609756097561
v2e2_68ad1227a66cd68252f6,zero,0.0,False,150.0,0.0,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.01943450001999736,0.0,0.0,0.967391304347826,global_distance_optimum_lp_integral,157.89473684210526,157.89473684210526,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.018272459012223408,0.0,0.0,0.967391304347826
v2e2_68ad1227a66cd68252f6,heuristic,157.89473684210614,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000021103,0.0,0.00010000000000021103,True,0,lp_relaxation,157.89473684210614,490.8184599950166,0.0,0.0176831669814419,1.3309695351012465,0.0027191083756822605,0.9782608695652174,global_distance_optimum_lp_integral,0.00010000000000021103,0.0,0.00010000000000021103,True,0,lp_relaxation,157.89473684210614,490.8184599950166,0.0,0.01825962500879541,1.3309695351012465,0.0027191083756822605,0.9782608695652174
v2e2_68ad1227a66cd68252f6,stale_optimal,78.94736842105263,False,75.0,0.0,global_distance_optimum_lp_integral,78.94736842105263,78.94736842105263,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.019184042001143098,0.0,0.0,0.9782608695652174,global_distance_optimum_lp_integral,78.94736842105263,78.94736842105263,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.019908749993192032,0.0,0.0,0.9782608695652174
v2e2_68ad1227a66cd68252f6,random_static_range,2893.4696666775017,False,629.2061636041491,9166.449169680822,global_distance_optimum_lp_integral,608.1272334541109,608.1271334541109,9.999999997489795e-05,True,0,lp_relaxation,2285.3424332233903,514.8894620187484,0.0,0.01606633301707916,25.401971558833054,0.051895037266357365,0.7717391304347826,global_distance_optimum_lp_integral,608.1272334541109,608.1271334541109,9.999999997489795e-05,True,0,lp_relaxation,2285.3424332233903,514.8894620187484,0.0,0.016564916993957013,25.401971558833054,0.051895037266357365,0.7717391304347826
v2e2_68ad1227a66cd68252f6,direct_mpc,157.89473684210526,True,0.0,0.0,global_distance_optimum_lp_integral,0.0,0.0,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.022635625005932525,0.0,0.0,1.0,global_distance_optimum_lp_integral,0.0,0.0,0.0,True,0,lp_relaxation,157.89473684210526,489.48749045991536,0.0,0.022105874988483265,0.0,0.0,1.0
v2e2_729fd4e9cb1879f64d23,zero,0.0,False,125.0,0.0,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.016952209000010043,0.965996719156692,0.0019114183195948816,0.9512195121951219,global_distance_optimum_lp_integral,131.57904736842104,131.57894736842104,0.00010000000000331966,True,0,lp_relaxation,131.57904736842104,506.3481567904443,0.0,0.016525291022844613,0.965996719156692,0.0019114183195948816,0.9512195121951219
v2e2_729fd4e9cb1879f64d23,heuristic,131.57894736842115,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000043308,0.0,0.00010000000000043308,True,0,lp_relaxation,131.5789473684211,507.7957148360353,0.0,0.016398292005760595,2.413554764747687,0.0047757023405955576,0.975609756097561,global_distance_optimum_lp_integral,0.00010000000000043308,0.0,0.00010000000000043308,True,0,lp_relaxation,131.5789473684211,507.7957148360353,0.0,0.01557737501570955,2.413554764747687,0.0047757023405955576,0.975609756097561
v2e2_729fd4e9cb1879f64d23,stale_optimal,429.4078947368421,False,50.0,1450.0000000000002,global_distance_optimum_lp_integral,47.50010000000001,47.50000000000001,0.00010000000000331966,True,0,lp_relaxation,381.9078947368421,505.3821600712877,0.0,0.017686292005237192,5.684341886080802e-14,1.1247610887726995e-16,0.9512195121951219,global_distance_optimum_lp_integral,47.50010000000001,47.50000000000001,0.00010000000000331966,True,0,lp_relaxation,381.9078947368421,505.3821600712877,0.0,0.018997709004906937,5.684341886080802e-14,1.1247610887726995e-16,0.9512195121951219
v2e2_729fd4e9cb1879f64d23,random_static_range,2335.5341275441247,False,68.47196358914698,0.0,global_distance_optimum_lp_integral,65.04846540968958,65.04836540968958,0.00010000000000331966,True,0,lp_relaxation,2270.485662134435,529.8739550166567,0.0,0.01597195799695328,24.491794945369122,0.04846193015977134,0.9634146341463414,global_distance_optimum_lp_integral,65.04846540968958,65.04836540968958,0.00010000000000331966,True,0,lp_relaxation,2270.485662134435,529.8739550166567,0.0,0.015633208997314796,24.491794945369122,0.04846193015977134,0.9634146341463414
v2e2_729fd4e9cb1879f64d23,direct_mpc,381.9078947368421,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000643384,0.0,0.00010000000000643384,True,0,lp_relaxation,381.9078947368421,505.3821600712877,0.0,0.018130958982510492,5.684341886080802e-14,1.1247610887726995e-16,0.975609756097561,global_distance_optimum_lp_integral,0.00010000000000643384,0.0,0.00010000000000643384,True,0,lp_relaxation,381.9078947368421,505.3821600712877,0.0,0.01841008401243016,5.684341886080802e-14,1.1247610887726995e-16,0.975609756097561
v2e2_7778cc641046e1b0a2cd,zero,0.0,False,150.0,0.0,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.016638790984870866,0.22897003802290783,0.0005392269683904063,0.9512195121951219,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,424.8554287375644,0.0,0.01632220801548101,0.22897003802290783,0.0005392269683904063,0.9512195121951219
