tier,block_id,scenario_id,model_condition,run_order,branch_order,event_family,difficulty,season,location_id,activation_step,horizon_intervals,horizon_hours,canonical_soc_kwh,stale_soc_kwh,soc_gap_signed_kwh,soc_gap_abs_kwh,soc_gap_direction,divergence_kwh,B_kwh,Wc_kwh,Ws_kwh,ED_kwh,B_avg_kw,Wc_avg_kw,Ws_avg_kw,ED_avg_kw,B_fraction_pairwise_max,ED_fraction_theoretical_max,B_per_soc_gap,ED_per_soc_gap,B_per_battery_capacity,ED_per_battery_capacity,terminal_alignment_kwh,mpc_alignment_kwh,soc_direction_net_energy_kwh,canonical_minus_stale_net_energy_kwh,block_span_seconds,C_duplicate_start_gap_seconds,S_duplicate_start_gap_seconds,mean_latency_seconds,alignment_power_violation_peak_kw,alignment_power_violation_energy_kwh,alignment_soc_lower_violation_peak_kwh,alignment_soc_lower_violation_sum_kwh_steps,alignment_soc_upper_violation_peak_kwh,alignment_soc_upper_violation_sum_kwh_steps,alignment_export_violation_peak_kw,alignment_export_violation_energy_kwh,alignment_terminal_absolute_error_kwh,alignment_violation_interval_count,alignment_total_violation_energy
QWEN37_F1,qwen37f1_282080863cda4e420908,v2e2_7e727667efa4e288ccd0,qwen37_plus_direct,24,S1-C2-S2-C1,export_limit_update,medium,summer,fresno,4,92,23.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,64.40000000000002,0.0,0.0,128.80000000000004,2.8000000000000007,0.0,0.0,5.600000000000001,0.005600000000000002,0.005600000000000002,1.2880000000000005,2.576000000000001,0.12880000000000005,0.2576000000000001,61.179999999997676,53.20000000000016,-64.40000000000002,-64.40000000000002,10.609476804733276,7.362437963485718,8.309873819351196,2.6316175,0.0,0.0,0.0,0.0,56.15499999999872,435.84374999997783,0.0,0.0,61.179999999997676,15.0,435.84374999997783
QWEN37_F1,qwen37f1_31aac6d8f61d7eb15e22,v2e2_c049d4bc657bdc82a484,qwen37_plus_direct,52,S1-C2-S2-C1,reserve_commitment_update,hard,autumn,san_diego,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,5118.75,0.0,0.0,10237.5,225.0,0.0,0.0,450.0,0.45,0.45,102.375,204.75,10.2375,20.475,4862.8125,4957.434210526315,5118.75,-5118.75,11.601828813552856,3.1281960010528564,7.826344013214111,2.8787005,0.0,0.0,0.0,0.0,4862.8125,220664.0625,0.0,0.0,4862.8125,30.0,220664.0625
QWEN37_F1,qwen37f1_383f613114221f16240a,v2e2_579d7046347071a2967e,qwen37_plus_direct,66,S2-C1-S1-C2,battery_capacity_derating,easy,autumn,los_angeles,7,89,22.25,350.0,250.0,100.0,100.0,canonical_higher,100.0,1112.5,0.0,0.0,2225.0,50.0,0.0,0.0,100.0,0.1,0.1,11.125,22.25,2.225,4.45,-7.088815789473188,0.0,1112.5,-1112.5,9.506323099136353,2.451274871826172,7.193434000015259,2.35369375,0.0,0.0,-310.5263157894732,-7484.210526315772,418.4375,14954.375,0.0,0.0,-7.088815789473188,23.0,7470.164473684228
QWEN37_F1,qwen37f1_3c5aa7c5edca9c9b3591,v2e2_b7e962716394d888d563,qwen37_plus_direct,47,C2-S2-C1-S1,forecast_revision,easy,autumn,sacramento,5,91,22.75,150.0,250.0,-100.0,100.0,canonical_lower,100.0,5365.8150000000005,0.0,494.13,10237.500000000002,235.86,0.0,21.72,450.00000000000006,0.47172000000000003,0.45000000000000007,53.658150000000006,102.37500000000001,10.731630000000001,20.475000000000005,-4993.41325,-4874.849210526317,5365.815000000002,5365.815000000002,5.957000970840454,3.496785879135132,3.055009126663208,1.4674232500000002,0.0,0.0,0.0,0.0,-4957.96875,-215980.46875,0.0,0.0,-4993.41325,-69.5,-215980.46875
QWEN37_F1,qwen37f1_3e0c5f963e869ad9b952,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,44,S2-C1-S1-C2,export_limit_update,medium,autumn,san_diego,15,81,20.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,213.72457500000002,6.249149999999968,421.20000000000005,0.0,10.554300000000001,0.30859999999999843,20.8,0.0,0.0211086,0.0,2.849661,0.0,0.42744915000000006,0.0,-133.8358462499995,-171.50737500000002,213.724575,213.724575,9.142477035522461,3.2343461513519287,5.332161903381348,2.26659225,0.0,0.0,0.0,0.0,-80.9370962499994,-1130.4075149999871,0.0,0.0,-133.8358462499995,-13.5,-1130.4075149999871
QWEN37_F1,qwen37f1_3e3b5704ff481994ec3a,v2e2_ea69a5744fe4489919e6,qwen37_plus_direct,33,S1-C2-S2-C1,export_limit_update,hard,summer,los_angeles,13,83,20.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,959.6875,0.0,840.375,1079.0,46.25,0.0,40.5,52.0,0.0925,0.052,9.596875,10.79,1.919375,2.158,-77.16200657894501,-49.80592105263145,959.6875,-959.6875,6.308996915817261,3.6461398601531982,2.9496238231658936,1.5566490000000002,0.0,0.0,-271.05263157894694,-5719.736842105248,334.03437500000143,11488.068750000046,0.0,0.0,-77.16200657894501,-8.0,5768.331907894796
QWEN37_F1,qwen37f1_3f5c48b910488a8d5a3c,v2e2_a614c009acc530c12890,qwen37_plus_direct,51,C1-S1-C2-S2,reserve_commitment_update,easy,autumn,los_angeles,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,253.12787499999993,506.25574999999986,0.0,0.0,11.126499999999997,22.252999999999993,0.0,0.0,0.022252999999999995,0.0,5.062557499999999,0.0,0.5062557499999999,0.0,240.47148124999887,186.3688749999999,253.12787499999993,-253.12787499999993,12.72598910331726,5.5216240882873535,8.687028884887695,3.160194,0.0,0.0,0.0,0.0,170.15625,4961.71875,0.0,0.0,240.47148124999887,29.0,4961.71875
QWEN37_F1,qwen37f1_432cbcaad18dba17ba76,v2e2_d6701d548a93409fed9a,qwen37_plus_direct,17,C1-S1-C2-S2,forecast_revision,hard,summer,los_angeles,4,92,23.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,1533.7550000000003,2794.5,337.4100000000002,-64.39999999999952,66.68500000000002,121.5,14.670000000000009,-2.7999999999999794,0.13337000000000002,-0.002799999999999979,30.675100000000008,-1.2879999999999905,3.067510000000001,-0.12879999999999905,-1337.0927500000012,-1179.6897160664819,1501.5549999999994,1501.5549999999994,6.426800012588501,3.446209192276001,2.8673810958862305,1.58539225,0.0,0.0,0.0,0.0,-1296.7975000000006,-55192.359375000015,0.0,0.0,-1337.0927500000012,-34.0,-55192.359375000015
QWEN37_F1,qwen37f1_4377914064a64354900c,v2e2_6044c2cf8efb739eb457,qwen37_plus_direct,64,S2-C1-S1-C2,reserve_commitment_update,easy,winter,sacramento,5,91,22.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,890.4350000000002,0.0,494.13,1286.7400000000002,39.14000000000001,0.0,21.72,56.56000000000001,0.07828000000000002,0.05656000000000001,8.90435,12.867400000000002,1.7808700000000004,2.5734800000000004,-243.08346052631543,-221.55500000000006,890.4349999999997,-890.4349999999997,7.7099409103393555,3.5312390327453613,4.298785924911499,1.90453725,0.0,0.0,-357.68421052631527,-9902.894736842085,195.15625,6512.34375,0.0,0.0,-243.08346052631543,-22.0,-3390.550986842085
QWEN37_F1,qwen37f1_49f6c905ac62acd4334f,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,57,S1-C2-S2-C1,reserve_commitment_update,hard,spring,fresno,9,87,21.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,3393.0,282.75,4893.75,1609.5,156.0,13.0,225.0,74.0,0.312,0.074,33.93,16.095,6.786,3.219,2467.541118421053,2439.355263157895,3393.0,-3393.0,6.014562129974365,2.752969980239868,2.961754083633423,1.46620075,0.0,0.0,-310.05263157894694,-10214.789473684184,2691.09375,112929.21875,0.0,0.0,2467.541118421053,12.5,102714.42927631582
QWEN37_F1,qwen37f1_55c1de52ece5fb0ef642,v2e2_25e030e6613f44a39649,qwen37_plus_direct,60,C1-S1-C2-S2,export_limit_update,hard,spring,los_angeles,7,89,22.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,166.875,178.0,333.75,-178.0,7.5,8.0,15.0,-8.0,0.015,-0.008,2.225,-2.3733333333333335,0.33375,-0.356,-73.98125000000073,-63.875,77.875,77.875,9.092952966690063,5.406944990158081,4.119058847427368,2.25009225,0.0,0.0,0.0,0.0,-17.168750000000728,-81.84375000000614,0.0,0.0,-73.98125000000073,-4.5,-81.84375000000614
QWEN37_F1,qwen37f1_56d4cec0083088dc9871,v2e2_d2a42e359dd264f920da,qwen37_plus_direct,5,S2-C1-S1-C2,power_limit_derating,medium,autumn,san_diego,5,91,22.75,175.0,250.0,-75.0,75.0,canonical_lower,75.0,2047.5,0.0,4095.0,0.0,90.0,0.0,180.0,0.0,0.18,0.0,27.3,0.0,4.095,0.0,-1945.125,-1814.3421052631584,2047.5,2047.5,7.514714002609253,2.9357731342315674,4.064670085906982,1.85694925,0.0,0.0,0.0,0.0,-1945.125,-84473.75,0.0,0.0,-1945.125,-31.0,-84473.75
QWEN37_F1,qwen37f1_57f5366dedb07226c3a5,v2e2_e87de31d325befcf7b51,qwen37_plus_direct,46,S2-C1-S1-C2,forecast_revision,hard,summer,sacramento,7,89,22.25,300.0,250.0,50.0,50.0,canonical_higher,50.0,2853.22875,5006.25,337.53250000000014,362.6750000000003,128.235,225.0,15.170000000000007,16.300000000000015,0.25647000000000003,0.016300000000000012,57.064575000000005,7.253500000000006,5.706457500000001,0.7253500000000006,-2710.5673124999994,-2581.9833552631576,-2853.228750000001,2853.228750000001,5.508409023284912,2.8307390213012695,3.127232074737549,1.3574505000000001,0.0,0.0,0.0,0.0,-2628.3228124999996,-113182.08125,0.0,0.0,-2710.5673124999994,-51.0,-113182.08125
QWEN37_F1,qwen37f1_5b84d1573b4ea848679e,v2e2_7f938d120000eec26457,qwen37_plus_direct,14,C2-S2-C1-S1,battery_capacity_derating,easy,summer,los_angeles,8,88,22.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,181.50000000000006,4.289999999999928,363.0,-4.289999999999793,8.250000000000002,0.19499999999999673,16.5,-0.1949999999999906,0.016500000000000004,-0.0001949999999999906,2.420000000000001,-0.05719999999999724,0.3630000000000001,-0.008579999999999586,-35.85324999999983,-153.90375000000006,173.63499999999996,173.63499999999996,6.9617860317230225,4.0843799114227295,4.092747926712036,1.72042375,0.0,0.0,0.0,0.0,-32.90324999999933,-284.2441562499861,0.0,0.0,-35.85324999999983,-8.5,-284.2441562499861
QWEN37_F1,qwen37f1_63357aaa83e19fa548a0,v2e2_47a354a03084871e0ca3,qwen37_plus_direct,65,S1-C2-S2-C1,export_limit_update,medium,autumn,san_diego,6,90,22.5,200.0,250.0,-50.0,50.0,canonical_lower,50.0,156.35375000000002,0.1999999999999913,187.49249999999995,125.0150000000001,6.949055555555557,0.008888888888888502,8.332999999999998,5.556222222222226,0.013898111111111113,0.005556222222222226,3.1270750000000005,2.500300000000002,0.3127075,0.2500300000000002,148.53606250000195,138.9811111111112,-156.35375000000008,-156.35375000000008,7.460896015167236,3.0476880073547363,2.979964017868042,1.8449735000000003,0.0,0.0,0.0,0.0,145.31606250000038,2585.986781250005,0.0,0.0,148.53606250000195,27.5,2585.986781250005
QWEN37_F1,qwen37f1_69544ce973d15392cd7a,v2e2_1fd8536d13787e44dc17,qwen37_plus_direct,8,C2-S2-C1-S1,battery_capacity_derating,easy,spring,fresno,6,90,22.5,350.0,250.0,100.0,100.0,canonical_higher,100.0,1324.17,0.0,1401.6599999999999,1246.6800000000003,58.852000000000004,0.0,62.29599999999999,55.408000000000015,0.117704,0.05540800000000001,13.241700000000002,12.466800000000003,2.64834,2.4933600000000005,178.51775000000043,288.1700000000001,1324.17,-1324.17,7.811466932296753,5.320393085479736,3.5011188983917236,1.93049975,0.0,0.0,-317.1052631578942,-7801.315789473666,641.0177500000003,20089.367276315796,0.0,0.0,178.51775000000043,5.5,12288.051486842134
QWEN37_F1,qwen37f1_6b01671985e6ddfc0f52,v2e2_689fd81bd1f3eec1e27d,qwen37_plus_direct,3,C1-S1-C2-S2,reserve_commitment_update,easy,autumn,san_diego,14,82,20.5,175.0,250.0,-75.0,75.0,canonical_lower,75.0,191.75085000000004,0.0,0.0,383.5017000000001,9.353700000000002,0.0,0.0,18.707400000000003,0.018707400000000002,0.018707400000000002,2.5566780000000007,5.113356000000001,0.3835017000000001,0.7670034000000002,-182.16330750000054,-173.04345,191.75085000000004,191.75085000000004,10.26924204826355,5.175028085708618,4.103147983551025,2.5419964999999998,0.0,0.0,0.0,0.0,-35.28750000000059,-159.4125000000068,0.0,0.0,-182.16330750000054,-9.0,-159.4125000000068
QWEN37_F1,qwen37f1_6ed136996be36b88de0c,v2e2_a26fd019af93d45104b8,qwen37_plus_direct,27,C2-S2-C1-S1,export_limit_update,medium,spring,sacramento,13,83,20.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,249.0,5.1875,498.0,-5.1875,12.0,0.25,24.0,-0.25,0.024,-0.00025,4.98,-0.10375,0.498,-0.010375,233.7265625,210.78125,246.40625,-246.40625,12.049056053161621,4.142656087875366,3.710325002670288,2.9927795,0.0,0.0,0.0,0.0,146.40625,3683.59375,0.0,0.0,233.7265625,25.0,3683.59375
QWEN37_F1,qwen37f1_818f412579461024d2b0,v2e2_eabe3c90461f173e872b,qwen37_plus_direct,15,C2-S2-C1-S1,battery_capacity_derating,easy,autumn,sacramento,6,90,22.5,150.0,250.0,-100.0,100.0,canonical_lower,100.0,4950.0,0.0,225.0,9675.0,220.0,0.0,10.0,430.0,0.44,0.43,49.5,96.75,9.9,19.35,-4702.5,-4130.214019390582,4950.0,4950.0,5.959375858306885,3.3921098709106445,2.7942960262298584,1.468671,0.0,0.0,0.0,0.0,-4702.5,-207840.90625,0.0,0.0,-4702.5,-39.5,-207840.90625
QWEN37_F1,qwen37f1_86c207b5817e368dedb6,v2e2_e6c8a896df3972a400a6,qwen37_plus_direct,13,C2-S2-C1-S1,reserve_commitment_update,medium,summer,fresno,4,92,23.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,6.20999999999999,4.501099999999969,12.41999999999998,-4.501099999999969,0.2699999999999996,0.19569999999999865,0.5399999999999991,-0.19569999999999865,0.0005399999999999991,-0.00019569999999999866,0.08279999999999987,-0.06001466666666625,0.01241999999999998,-0.009002199999999938,3.66752250000053,3.021299999999883,-3.860550000000032,-3.860550000000032,6.495809078216553,3.190199851989746,2.780306816101074,1.60062925,0.0,0.0,0.0,0.0,3.66752250000053,36.40321000000688,0.0,0.0,3.66752250000053,0.5,36.40321000000688
QWEN37_F1,qwen37f1_89848d513923ab2382f4,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,48,C1-S1-C2-S2,power_limit_derating,medium,summer,fresno,4,92,23.0,350.0,250.0,100.0,100.0,canonical_higher,100.0,685.4988999999999,0.0,0.0,1370.9977999999999,29.804299999999998,0.0,0.0,59.608599999999996,0.0596086,0.0596086,6.854989,13.709978,1.3709977999999998,2.7419955999999996,79.40684973684398,58.62954999999988,685.4988999999999,-685.4988999999999,5.68730092048645,2.6170809268951416,2.6531169414520264,1.40023625,0.0,0.0,-51.84210526315729,-404.60526315788553,206.24895500000127,5596.223411250012,0.0,0.0,79.40684973684398,39.0,5191.618148092127
QWEN37_F1,qwen37f1_8f159fe10d063d56228e,v2e2_ade91af586194aa1b583,qwen37_plus_direct,40,S1-C2-S2-C1,battery_capacity_derating,medium,autumn,san_diego,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,494.13,0.0,0.0,988.26,21.72,0.0,0.0,43.44,0.04344,0.04344,9.8826,19.7652,0.98826,1.97652,-469.42350000000033,-439.83000000000004,-494.13,494.13,7.728058099746704,3.7459139823913574,5.489761114120483,1.9040549999999998,0.0,0.0,0.0,0.0,-440.3125,-16546.875,0.0,0.0,-469.42350000000033,-75.0,-16546.875
QWEN37_F1,qwen37f1_9cc27ff15b109646cfaf,v2e2_90357feca5a42c2b5eee,qwen37_plus_direct,26,C1-S1-C2-S2,forecast_revision,medium,spring,los_angeles,6,90,22.5,175.0,250.0,-75.0,75.0,canonical_lower,75.0,243.75374999999997,0.0,487.5075,-5.684341886080802e-14,10.833499999999999,0.0,21.666999999999998,-2.5263741715914674e-15,0.021667,-2.5263741715914674e-18,3.2500499999999994,-7.579122514774402e-16,0.4875074999999999,-1.1368683772161603e-16,21.397312500000908,-45.61950000000047,60.37875000000005,60.37875000000005,6.504671096801758,3.301314115524292,3.093322992324829,1.60516175,0.0,0.0,0.0,0.0,69.51875000000052,1725.986250000006,0.0,0.0,21.397312500000908,9.0,1725.986250000006
QWEN37_F1,qwen37f1_9d240b5f2e3af4418515,v2e2_57ed2833756fcc2a81f4,qwen37_plus_direct,0,C1-S1-C2-S2,export_limit_update,easy,winter,los_angeles,7,89,22.25,150.0,250.0,-100.0,100.0,canonical_lower,100.0,5006.25,0.0,0.0,10012.5,225.0,0.0,0.0,450.0,0.45,0.45,50.0625,100.125,10.0125,20.025,-4755.9375,-4542.434210526317,5006.25,5006.25,9.558032989501953,5.750694990158081,3.084918975830078,2.3685395,0.0,0.0,0.0,0.0,-4755.9375,-204735.625,0.0,0.0,-4755.9375,-53.0,-204735.625
QWEN37_F1,qwen37f1_9fa481f802e4a10b7994,v2e2_a7c71f5aa3db3e32fdd1,qwen37_plus_direct,11,C2-S2-C1-S1,power_limit_derating,hard,spring,fresno,4,92,23.0,350.0,250.0,100.0,100.0,canonical_higher,100.0,3766.135000000001,0.0,327.29,7204.980000000002,163.74500000000006,0.0,14.23,313.2600000000001,0.3274900000000001,0.3132600000000001,37.66135000000001,72.04980000000002,7.532270000000002,14.409960000000005,-3511.5533289473656,-2871.9725,3766.135,-3766.135,11.080465078353882,8.944584131240845,7.329372882843018,2.7475060000000004,0.0,0.0,-3477.631578947367,-149990.78947368424,98.27050000000008,2613.0457500000034,0.0,0.0,-3511.5533289473656,-59.5,-147377.74372368425
QWEN37_F1,qwen37f1_a308bdf50eab9a3e3f68,v2e2_394e89f7d166924e9409,qwen37_plus_direct,55,S2-C1-S1-C2,export_limit_update,easy,winter,fresno,5,91,22.75,175.0,250.0,-75.0,75.0,canonical_lower,75.0,494.13,0.0,0.0,988.26,21.72,0.0,0.0,43.44,0.04344,0.04344,6.5884,13.1768,0.98826,1.97652,311.20149999999967,439.8300000000001,-494.13,-494.13,7.71682596206665,3.4382898807525635,4.869907855987549,1.9065825,0.0,0.0,0.0,0.0,215.3125,4012.1875,0.0,0.0,311.20149999999967,37.0,4012.1875
QWEN37_F1,qwen37f1_a41f3c6598a3f69c732d,v2e2_1a991ca6b21c0ed79241,qwen37_plus_direct,35,S1-C2-S2-C1,forecast_revision,hard,spring,sacramento,14,82,20.5,300.0,250.0,50.0,50.0,canonical_higher,50.0,80.05250000000001,3.8949999999999987,156.21,0.0,3.9050000000000002,0.18999999999999995,7.62,0.0,0.007810000000000001,0.0,1.60105,0.0,0.16010500000000003,0.0,76.04987500000203,70.28999999999996,80.0525,-80.0525,6.868913173675537,3.7232329845428467,4.608640193939209,1.6960985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.04987500000203,0.0,0.0
QWEN37_F1,qwen37f1_ad373a37404f00160e88,v2e2_581afa30a65d6a5d08a5,qwen37_plus_direct,41,S1-C2-S2-C1,export_limit_update,hard,spring,fresno,6,90,22.5,350.0,250.0,100.0,100.0,canonical_higher,100.0,719.7750000000001,1.8000000000000016,659.2500000000002,778.5,31.990000000000006,0.08000000000000007,29.30000000000001,34.6,0.06398000000000001,0.0346,7.197750000000001,7.785,1.43955,1.557,110.16677631578898,70.65999999999985,719.775,-719.775,7.373836040496826,3.879328966140747,4.76849102973938,1.8227639999999998,0.0,0.0,-52.789473684210456,-409.42105263157777,275.54999999999893,9884.97499999997,0.0,0.0,110.16677631578898,20.5,9475.553947368391
