scenario_id,baseline,raw_action_energy_kwh,authoritative_raw_feasible,raw_terminal_error_kwh,raw_total_violation_energy,gate_battery_only_status,gate_battery_only_distance_kwh,gate_battery_only_distance_lower_bound_kwh,gate_battery_only_distance_optimality_gap_kwh,gate_battery_only_global_distance_optimality_proven,gate_battery_only_lp_overlap_intervals,gate_battery_only_selected_mode_source,gate_battery_only_throughput_kwh,gate_battery_only_cost_usd,gate_battery_only_curtailment_kwh,gate_battery_only_solve_seconds,gate_battery_only_regret_usd,gate_battery_only_regret_fraction_abs_opt,gate_battery_only_exact_retained_fraction,gate_expanded_system_status,gate_expanded_system_distance_kwh,gate_expanded_system_distance_lower_bound_kwh,gate_expanded_system_distance_optimality_gap_kwh,gate_expanded_system_global_distance_optimality_proven,gate_expanded_system_lp_overlap_intervals,gate_expanded_system_selected_mode_source,gate_expanded_system_throughput_kwh,gate_expanded_system_cost_usd,gate_expanded_system_curtailment_kwh,gate_expanded_system_solve_seconds,gate_expanded_system_regret_usd,gate_expanded_system_regret_fraction_abs_opt,gate_expanded_system_exact_retained_fraction
v2e2_12b72852882928644d40,zero,0.0,False,25.0,0.0,global_distance_optimum_lp_integral,26.315889473684212,26.315789473684212,9.999999999976694e-05,True,0,lp_relaxation,26.315889473684212,239.97742193624376,0.0,0.017874541983474046,2.579502027474007,0.010865731378207906,0.9767441860465116,global_distance_optimum_lp_integral,26.315889473684212,26.315789473684212,9.999999999976694e-05,True,0,lp_relaxation,26.315889473684212,239.97742193624376,0.0,0.019036542013054714,2.579502027474007,0.010865731378207906,0.9767441860465116
v2e2_12b72852882928644d40,heuristic,26.315789473685165,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000010001,0.0,0.00010000000000010001,True,0,lp_relaxation,26.315789473685182,240.44102162659055,0.0,0.016675000020768493,3.0431017178208037,0.012818569425504002,0.9767441860465116,global_distance_optimum_lp_integral,0.00010000000000010001,0.0,0.00010000000000010001,True,0,lp_relaxation,26.315789473685182,240.44102162659055,0.0,0.016290958010358736,3.0431017178208037,0.012818569425504002,0.9767441860465116
v2e2_12b72852882928644d40,stale_optimal,429.4078947368421,False,50.0,0.0,feasible_mode_library_upper_bound,47.5001,0.0,47.5001,False,17,raw_sign_with_mpc_zero_anchor,476.90604345479085,237.397930032151,0.0,0.023041125008603558,1.0123381258608788e-05,4.2643091660192844e-08,0.9534883720930233,feasible_mode_library_upper_bound,47.5001,0.0,47.5001,False,16,raw_sign_with_mpc_zero_anchor,476.90604345479085,237.397930032151,0.0,0.023090292001143098,1.0123381258608788e-05,4.2643091660192844e-08,0.9534883720930233
v2e2_12b72852882928644d40,random_static_range,2710.4155928529644,False,271.6228914830191,2138.230501181661,global_distance_optimum_lp_integral,258.04184690886785,258.0417469088679,9.999999997489795e-05,True,0,lp_relaxation,2452.3737459440963,259.848570502537,0.0,0.01615175002370961,22.45065059376722,0.0945697022214636,0.872093023255814,global_distance_optimum_lp_integral,258.04184690886785,258.0417469088679,9.999999997489795e-05,True,0,lp_relaxation,2452.3737459440963,259.848570502537,0.0,0.01621662499383092,22.45065059376722,0.0945697022214636,0.8604651162790697
v2e2_12b72852882928644d40,direct_mpc,476.9078947368421,True,0.0,1.0089706847793423e-12,global_distance_optimum_lp_integral,0.00010000000000110477,0.0,0.00010000000000110477,True,0,lp_relaxation,476.9078947368421,237.39791990876975,0.0,0.019457666989183053,0.0,0.0,0.9767441860465116,global_distance_optimum_lp_integral,9.999999999266151e-05,0.0,9.999999999266151e-05,True,0,lp_relaxation,476.9078947368421,237.39791990876975,0.0,0.020040584000525996,0.0,0.0,0.9767441860465116
v2e2_16b5f26ad506f7afac02,zero,0.0,False,150.0,0.0,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,236.0449239679488,0.0,0.01623845798894763,1.6896416317469516,0.007209744175183653,0.9506172839506173,global_distance_optimum_lp_integral,157.89483684210526,157.89473684210526,0.00010000000000331966,True,0,lp_relaxation,157.89483684210526,236.0449239679488,0.0,0.01658404100453481,1.6896416317469516,0.007209744175183653,0.9506172839506173
v2e2_16b5f26ad506f7afac02,heuristic,157.89473684210594,True,0.0,0.0,global_distance_optimum_lp_integral,0.00010000000000021103,0.0,0.00010000000000021103,True,0,lp_relaxation,157.89473684210589,237.94102403339753,0.0,0.01633358301478438,3.5857416971956866,0.015300451781802156,0.9753086419753086,global_distance_optimum_lp_integral,0.00010000000000021103,0.0,0.00010000000000021103,True,0,lp_relaxation,157.89473684210589,237.94102403339753,0.0,0.015432083979249,3.5857416971956866,0.015300451781802156,0.9753086419753086
v2e2_16b5f26ad506f7afac02,stale_optimal,530.4885413427978,False,75.0,632.4592065789475,global_distance_optimum_lp_integral,71.2501,71.25,0.00010000000000331966,True,0,lp_relaxation,459.2385413427978,234.49950305988605,0.0,0.01732216600794345,0.14422072368421368,0.0006153935266426691,0.9506172839506173,global_distance_optimum_lp_integral,71.2501,71.25,0.00010000000000331966,True,0,lp_relaxation,459.2385413427978,234.49950305988605,0.0,0.017368000000715256,0.14422072368421368,0.0006153935266426691,0.9506172839506173
v2e2_16b5f26ad506f7afac02,random_static_range,2608.7273928366944,False,20.413417494724797,3299.877310289146,feasible_mode_library_upper_bound,259.3574174161268,223.97852393536346,35.37889348076334,False,31,raw_sign_with_mpc_zero_anchor,2628.1181881746334,264.19710295119455,0.0,0.014680666994536296,29.841820614992713,0.1273358138869777,0.8148148148148148,feasible_mode_library_upper_bound,252.15287745633964,220.37625395546974,31.776623500869903,False,27,raw_sign_with_mpc_zero_anchor,2628.1181881746325,264.45848366093566,3.602269979893588,0.014111042022705078,30.103201324733817,0.12845113207880807,0.8395061728395061
v2e2_16b5f26ad506f7afac02,direct_mpc,609.4359097638503,True,0.0,6.394884621840902e-14,global_distance_optimum_lp_integral,1.0480505352461478e-13,-1.4210854715202004e-14,1.1901590823981678e-13,True,0,lp_relaxation,609.4359097638504,234.35528233620184,0.0,0.018821582983946428,0.0,0.0,1.0,global_distance_optimum_lp_integral,1.0480505352461478e-13,-1.4210854715202004e-14,1.1901590823981678e-13,True,0,lp_relaxation,609.4359097638504,234.35528233620184,0.0,0.01842320800642483,0.0,0.0,1.0
