model_condition,stratum,level,metric,n,mean,std,median,min,p10,p25,p75,p90,p95,max,positive,zero,negative,trimmed_mean_10pct,trimmed_mean_20pct,mean_drop_largest_1,mean_drop_largest_abs_1,mean_drop_largest_2,mean_drop_largest_abs_2,mean_drop_largest_5,mean_drop_largest_abs_5
qwen37_plus_direct,event_family,battery_capacity_derating,ED_avg_kw,12,63.282833333333336,121.47063774564343,13.31450000000001,-0.1949999999999906,-8.897230778213428e-15,0.0,66.55600000000001,100.0,248.49999999999977,430.0,8,3,1,32.95890000000001,28.698625000000003,29.944909090909096,29.944909090909096,22.939400000000003,22.939400000000003,4.3637142857142885,4.3637142857142885
qwen37_plus_direct,event_family,battery_capacity_derating,ED_per_soc_gap,12,17.37929666666667,28.438693689449153,5.657180000000005,-0.05719999999999724,-4.092726157978177e-15,0.0,20.386400000000002,42.72500000000001,68.28749999999997,96.75,8,3,1,11.185876,8.357345000000002,10.163778181818182,10.163778181818182,6.680156000000002,6.680156000000001,1.759937142857144,1.759937142857144
qwen37_plus_direct,event_family,battery_capacity_derating,soc_direction_net_energy_kwh,12,899.0981875000001,1428.6231472952659,218.8175,-494.13,108.05625,160.610625,1252.4175000000005,1615.8775499999997,3134.0592249999972,4950.0,11,0,1,633.330825,572.5892187500001,530.8343863636363,530.8343863636363,419.0888750000001,419.0888750000001,75.10267857142856,75.10267857142857
qwen37_plus_direct,event_family,battery_capacity_derating,terminal_alignment_kwh,12,-578.1892013706142,1366.470799612802,-59.165906249999765,-4702.5,-1360.2664725000002,-236.25431250000008,-9.63025328947515,-7.320460526315457,76.43413881578981,178.51775000000043,1,0,11,-241.42881664473717,-118.4937907072372,-646.9807424043065,-203.25185604067008,-710.9699350657899,-77.65213914473705,-1007.8193696428573,-46.72634163533864
qwen37_plus_direct,event_family,battery_capacity_derating,alignment_total_violation_energy,12,-21953.476364912276,61317.69092512918,-508.76520312498536,-207840.90625,-54243.553779375,-6362.109375,1746.6179276315484,7297.934572368434,9638.213629605281,12288.051486842134,4,1,7,-6788.886161578948,-2115.869055715465,-25066.342533253588,-5054.619102631578,-28319.993233947374,283.1263514802642,-41337.23807857143,-54.2967779605314
qwen37_plus_direct,event_family,export_limit_update,ED_kwh,12,1268.0026249999999,2843.53887419044,126.90750000000007,-178.0,-4.668749999999999,0.13799999999992352,1010.9449999999999,2155.4000000000005,5756.8749999999945,10012.5,9,1,2,538.15315,388.96487500000006,473.04831818181816,473.0483181818183,292.85315,292.85315,11.8245,11.824500000000002
qwen37_plus_direct,event_family,export_limit_update,ED_avg_kw,12,56.956185185185184,127.73789706027424,5.578111111111114,-8.0,-0.22499999999999998,0.005999999999996675,45.58,95.20000000000002,257.4999999999998,450.0,9,1,2,24.14742222222222,17.715527777777776,21.224929292929293,21.224929292929293,13.347422222222221,13.347422222222225,0.4906031746031747,0.49060317460317465
qwen37_plus_direct,event_family,export_limit_update,ED_per_soc_gap,12,13.112339166666667,28.362235308468073,2.5381500000000017,-2.3733333333333335,-0.09337499999999999,0.0018399999999989805,11.3867,21.792680000000004,57.568749999999945,100.125,9,1,2,5.959640333333334,4.618769166666667,5.202097272727273,5.202097272727273,3.447307,3.447307,0.3887528571428574,0.3887528571428574
qwen37_plus_direct,event_family,export_limit_update,soc_direction_net_energy_kwh,12,654.8630937499998,1449.0469418344705,208.2347875,-494.13,-147.15837500000006,-16.17158749999999,779.753125,1128.15445,2883.5926499999973,5006.25,8,0,4,334.6237125,294.46473437500003,259.2824659090909,259.2824659090909,170.52341249999995,170.52341249999998,-31.519232142857145,74.27166071428569
qwen37_plus_direct,event_family,export_limit_update,terminal_alignment_kwh,12,-353.48294169407876,1392.8678234388042,-9.073674407893748,-4755.9375,-128.16846228289404,-74.7764391447368,119.75909786184222,225.20751250000023,268.5902843749998,311.20149999999967,6,0,6,20.294069967105568,12.881247927631897,-413.908800029904,46.74019997009594,-478.67233628289443,20.294069967105564,-729.5151716635334,-6.498011296992396
qwen37_plus_direct,event_family,export_limit_update,alignment_total_violation_energy,12,-14641.661912308111,59943.66764614561,1510.9152656249914,-204735.625,-1042.5386384999879,-124.31250000000335,4143.484078947369,5645.236098684264,7436.581825657911,9475.553947368391,8,0,4,1956.0128104934283,1865.2754640049343,-16834.13608136961,2639.6074593002427,-19094.382880296052,1956.0128104934279,-29025.283409821426,748.8906973214301
qwen37_plus_direct,event_family,forecast_revision,ED_kwh,12,964.868831666667,2929.2334448682936,7.105427357601002e-15,-64.39999999999952,-0.08900999999991653,-1.4210854715202004e-14,340.98125000000005,674.367392,4996.824933999995,10237.500000000002,4,6,2,140.53259800000004,87.05312500000005,121.90236181818186,121.90236181818186,63.192610000000094,63.19261000000008,-9.214128571428494,-0.01412857142855525
qwen37_plus_direct,event_family,forecast_revision,ED_avg_kw,12,42.756755000000005,128.7199200403939,3.4660621256590254e-16,-2.7999999999999794,-0.0038699999999963763,-6.315935428978669e-16,15.325000000000003,32.756824,221.52194799999972,450.00000000000006,4,6,2,6.588106000000002,3.912500000000002,5.73464181818182,5.734641818181821,2.849570000000004,2.849570000000004,-0.4006142857142824,-0.0006142857142849834
qwen37_plus_direct,event_family,forecast_revision,ED_per_soc_gap,12,10.18687608888889,29.23076131942453,1.4210854715202004e-16,-1.2879999999999905,-0.0011867999999988872,-1.8947806286936006e-16,5.150875000000002,9.23334856,51.26808245333327,102.37500000000001,4,6,2,2.115551306666667,1.462937500000001,1.8061375515151532,1.806137551515153,1.0414181333333352,1.041418133333335,-0.18418838095237947,-0.00018838095238066897
qwen37_plus_direct,event_family,forecast_revision,soc_direction_net_energy_kwh,12,384.38384854166657,1849.1228755589473,68.19062500000004,-2853.228750000001,-156.92562500000003,-0.5749999999999877,200.03436750000003,1386.9082469999998,3240.471999999998,5365.815000000002,8,1,3,210.00199324999994,96.57139781250002,-68.47352886363652,-68.4735288636365,-225.47638175000012,210.00199325,-405.4648267857145,59.64053035714289
qwen37_plus_direct,event_family,forecast_revision,terminal_alignment_kwh,12,-741.4661144479163,1581.8149551687031,-26.124982187499967,-4993.41325,-2573.2198562499993,-391.4855098750006,34.09857812500067,75.66512500000182,116.25785312500119,165.40093750000028,5,1,6,-406.9581060874997,-179.38295292187493,-823.9085737159089,-354.92546576136334,-913.9044185874998,-119.36128108749972,-1319.2612676249998,7.766014017857701
qwen37_plus_direct,event_family,forecast_revision,alignment_total_violation_energy,12,-31708.900030083332,67725.46520225333,-35.25749999999647,-215980.46875,-107383.10906249999,-14607.972656250004,4.734531250000671,1555.2814375000064,2473.0695000000032,3386.1712500000026,3,3,6,-16791.2502861,-7057.050982625,-34899.36105554546,-14956.939237363636,-38561.895786099994,-5134.4250360999995,-55091.127998,-180.57835514285526
qwen37_plus_direct,event_family,power_limit_derating,ED_kwh,12,1704.8320250000004,3047.965621219712,427.4100000000002,-9.554999999999886,0.0,0.0,1350.4607,6621.581780000004,7999.241925,8970.0065,7,4,1,1149.7532800000004,536.5691,1044.3616181818184,1044.3616181818186,428.29978,428.2997800000001,120.75214285714294,120.75214285714294
qwen37_plus_direct,event_family,power_limit_derating,ED_avg_kw,12,74.54788333333335,133.4368726729803,18.67000000000001,-0.419999999999995,0.0,0.0,59.19715,287.89486000000016,349.7217,394.286,7,4,1,50.07086000000002,23.431075000000003,45.48078181818183,45.48078181818183,18.702860000000005,18.702860000000005,5.274285714285718,5.274285714285718
qwen37_plus_direct,event_family,power_limit_derating,ED_per_soc_gap,12,17.58398275,30.274959739451702,6.2988000000000035,-0.1273999999999985,0.0,0.0,13.504607,66.21581780000004,79.99241925,89.700065,7,4,1,12.143512800000002,6.173166000000001,11.027975272727277,11.027975272727275,4.925792800000001,4.925792800000002,1.7814571428571444,1.7814571428571444
qwen37_plus_direct,event_family,power_limit_derating,soc_direction_net_energy_kwh,12,906.2273249999997,1736.810182637503,350.08125000000007,-1701.0125000000003,-200.32626250000004,75.72621874999999,1025.999175,3594.2715000000007,4104.249981249999,4517.501624999998,9,0,3,805.8238775000001,563.3864093750001,577.9296613636362,577.9296613636365,259.1091275,259.1091275,-117.57751785714288,222.7292678571429
qwen37_plus_direct,event_family,power_limit_derating,terminal_alignment_kwh,12,-723.6589217324555,1609.4122874143588,-103.24174999999957,-4003.3734562500003,-3354.910496052629,-903.144848684211,91.71904355263294,133.67358062500077,742.2349034374995,1485.350625,4,0,8,-616.5884229539467,-348.57025398026286,-924.4779714354062,-425.50305495813336,-1030.348881703947,-116.89802755921016,-1493.5622559680446,-21.912538430450525
qwen37_plus_direct,event_family,power_limit_derating,alignment_total_violation_energy,12,-29074.631656518643,67813.95952667057,-261.70906249999985,-168105.0,-141087.3443513158,-28885.378289473694,324.5539062500005,4788.102895782916,29355.32748145063,58888.75,4,1,7,-23967.932987822373,-12186.65053782895,-37071.30271620215,-16435.507261656705,-41297.59480263158,-3341.2836154539473,-59168.523378759404,361.1549854417317
qwen37_plus_direct,event_family,reserve_commitment_update,ED_kwh,12,1949.0061333333333,3212.8340294914037,834.098,-4.501099999999969,0.0,74.54025000000004,1367.4300000000005,6299.859,8358.430499999997,10237.5,9,2,1,1315.50747,791.7580875000001,1195.5066909090908,1195.5066909090908,632.95636,632.9563600000001,306.6548000000001,306.6548000000001
qwen37_plus_direct,event_family,reserve_commitment_update,ED_avg_kw,12,86.74280833333331,141.4227668011475,38.480000000000004,-0.19569999999999865,0.0,3.6810000000000023,61.113499999999995,280.2404,369.23579999999987,450.0,9,2,1,59.11094000000001,35.994175000000006,53.71942727272728,53.71942727272728,28.775770000000005,28.775770000000005,14.339957142857145,14.339957142857145
qwen37_plus_direct,event_family,reserve_commitment_update,ED_per_soc_gap,12,30.220303444444443,60.33415506020731,9.03798,-0.06001466666666625,0.0,1.4908050000000008,13.674300000000006,83.46162000000001,142.15823999999992,204.75,9,2,1,15.7953656,8.375857000000002,14.353967393939392,14.353967393939392,6.694684133333335,6.694684133333334,3.588148761904762,3.588148761904762
qwen37_plus_direct,event_family,reserve_commitment_update,soc_direction_net_energy_kwh,12,1491.52805625,1694.1929168404838,757.7164999999998,-3.860550000000032,193.64330750000002,242.51476249999993,2767.78125,3410.536499999999,4180.304249999998,5118.75,11,0,1,1278.3447224999998,1147.4014218749999,1161.7806068181817,1161.7806068181817,936.7101675,936.7101675,347.9380964285714,347.9380964285714
qwen37_plus_direct,event_family,reserve_commitment_update,terminal_alignment_kwh,12,481.272295224781,1996.9650943777965,-77.563594013158,-3241.8607499999953,-436.23768763157784,-210.87710544407952,797.6854284374998,2463.9276315789475,3545.4132401315774,4862.8125,6,0,6,415.43157926973674,268.0592428371707,82.95045842703381,82.95045842703384,-155.5086075723681,415.4315792697368,-640.0108040319543,-40.99032961466203
qwen37_plus_direct,event_family,reserve_commitment_update,alignment_total_violation_energy,12,24263.678453601984,86791.59025744116,-61.504644999999954,-135554.36620624992,-8303.676151315769,-2898.1385361842104,29399.896381578954,109570.27105263158,159981.4453124999,220664.0625,6,0,6,20605.44451494737,13071.499105855262,6409.098085747619,6409.098085747616,-3983.195230677622,20605.444514947372,-21571.85628329886,265.3662243608983
qwen37_plus_direct,difficulty,easy,ED_kwh,21,2046.6270333333332,3409.4185608885873,723.1200000000001,-4.289999999999793,0.0,0.0,2225.0,9675.0,10012.5,10237.500000000002,14,6,1,1337.2622176470588,829.4967461538462,1637.0833850000001,1637.0833850000004,1196.2719842105262,1196.2719842105262,533.07298125,533.0729812500001
qwen37_plus_direct,difficulty,easy,ED_avg_kw,21,91.09992380952382,151.45233394498052,31.440000000000005,-0.1949999999999906,0.0,0.0,100.0,430.0,450.0,450.00000000000006,14,6,1,59.60549411764706,37.17641538461539,73.15492,73.15491999999999,53.32096842105263,53.32096842105263,23.94365,23.943649999999998
qwen37_plus_direct,difficulty,easy,ED_per_soc_gap,21,21.93591980952381,34.351165897024,9.641600000000002,-0.05719999999999724,0.0,0.0,22.25,96.75,100.125,102.37500000000001,14,6,1,15.188912705882354,8.958578153846155,17.913965800000003,17.913965800000003,13.587069263157895,13.587069263157895,5.85339475,5.8533947500000005
qwen37_plus_direct,difficulty,easy,soc_direction_net_energy_kwh,21,1092.6238166666667,1746.9623052620552,264.0,-494.13,76.00250000000004,173.63499999999996,1146.873,4950.0,5006.25,5365.815000000002,19,0,2,781.3030970588235,525.2057807692307,878.9642575,878.9642574999998,661.7386921052633,661.7386921052632,316.897821875,316.897821875
qwen37_plus_direct,difficulty,easy,terminal_alignment_kwh,21,-721.5079435338348,1722.6233530781521,-47.542250000000195,-4993.41325,-4702.5,-200.1416537500009,-7.088815789473188,178.51775000000043,240.47148124999887,311.20149999999967,5,0,16,-350.23464973297234,-84.68947323380601,-773.1434157105266,-507.9126782105265,-826.4915681821332,-284.33242443213317,-1005.1697215912832,-34.58239348684245
qwen37_plus_direct,difficulty,easy,alignment_total_violation_energy,21,-28963.943338267545,75681.69349491334,-284.2441562499861,-215980.46875,-204735.625,-2967.1875,4012.1875,5747.86546052628,7470.164473684228,12288.051486842134,8,0,13,-12010.567709655574,-100.31010210020409,-31026.543079523028,-19613.11706768092,-33052.68558232341,-9706.391321243073,-40202.999005653786,1054.7323348067407
qwen37_plus_direct,difficulty,hard,ED_kwh,18,1287.344548888889,2804.7611250065193,49.69350000000006,-178.0,-26.008499999999767,0.0,1003.875,3288.144000000005,7659.857999999997,10237.5,9,6,3,819.5438675000003,364.34807333333333,760.8648164705885,760.8648164705884,358.10761750000006,358.10761750000006,130.58514461538468,130.58514461538468
qwen37_plus_direct,difficulty,hard,ED_avg_kw,18,57.08296444444446,122.81086516757644,2.454000000000003,-8.0,-1.13399999999999,0.0,47.65,145.7780000000002,333.7709999999999,450.0,9,6,3,36.59333500000001,16.78778,33.97019764705883,33.97019764705883,16.514585000000004,16.514585000000004,6.090258461538465,6.090258461538465
