scenario_id,event_family,difficulty,model_condition,block_id,branch,objective_order,status,physical_cost_usd,distance_kwh,throughput_kwh,curtailment_kwh,retained_fraction,runtime_seconds,cost_optimum_usd,stage1_seconds,stage2_seconds
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,qwen_flash,e2bv2_0a17bfd746dc8ad8a01e,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,634.0075492734704,5663.750005124835,23.7501,0.0,0.0,0.02237191700260155,,,
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,qwen_flash,e2bv2_0a17bfd746dc8ad8a01e,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,634.0075492734704,5663.750005124835,23.7501,0.0,0.0,0.02276216700556688,,,
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,qwen_flash,e2bv2_0a17bfd746dc8ad8a01e,C1,direct_cost_optimal,optimal,633.7903034040899,5688.192520775623,500.6925207756233,0.0,0.04395604395604396,0.017977000010432675,,,
v2e2_ff7d4d179a2e6d483137,export_limit_update,easy,qwen_flash,e2bv2_0a17bfd746dc8ad8a01e,C1,cost_then_distance,optimal,633.7903044040899,5688.192296739731,500.68814920348825,0.0,0.03296703296703297,0.029118957987520844,-2.1731356024930815,0.01796749999630265,0.009236290992703289
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,deepseek_formal,e2bv2_7c9796613960a15b9922,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,506.3481567904443,131.57904736842104,131.57904736842104,0.0,0.9512195121951219,0.016952209000010043,,,
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,deepseek_formal,e2bv2_7c9796613960a15b9922,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,506.3481567904443,131.57904736842104,131.57904736842104,0.0,0.9512195121951219,0.016614958003629,,,
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,deepseek_formal,e2bv2_7c9796613960a15b9922,C1,direct_cost_optimal,optimal,505.3821600712876,381.9078947368421,381.9078947368421,0.0,0.9146341463414634,0.01240420897374861,,,
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,deepseek_formal,e2bv2_7c9796613960a15b9922,C1,cost_then_distance,optimal,505.38216107128767,381.9076342879475,381.9076342879475,0.0,0.9146341463414634,0.025384332984685898,5.070201578947369,0.012221459008287638,0.01146662500104867
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,qwen37_plus_direct,qwen37f1_143d4851945fe71e55d7,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,507.41771089786573,183.42107763157873,131.5789473684211,0.0,0.4024390243902439,0.013776332983979955,,,
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,qwen37_plus_direct,qwen37f1_143d4851945fe71e55d7,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,507.41771089786573,183.42107763157873,131.5789473684211,0.0,0.4024390243902439,0.01467341702664271,,,
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,qwen37_plus_direct,qwen37f1_143d4851945fe71e55d7,C1,direct_cost_optimal,optimal,505.3821600712876,658.493194736842,381.9078947368421,0.0,0.0,0.01240420897374861,,,
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,qwen37_plus_direct,qwen37f1_143d4851945fe71e55d7,C1,cost_then_distance,optimal,505.38216107128767,639.8115259685214,381.90789473684185,0.0,0.036585365853658534,0.03804891702020541,5.070201578947369,0.012278625014005229,0.023984166997252032
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,qwen_flash,e2bv2_ddf16423183fa6d22495,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,506.3481567904443,3206.578952493257,131.57904736842104,0.0,0.0,0.014107666997006163,,,
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,qwen_flash,e2bv2_ddf16423183fa6d22495,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,506.3481567904443,3206.578952493257,131.57904736842104,0.0,0.0,0.01499616599176079,,,
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,qwen_flash,e2bv2_ddf16423183fa6d22495,C1,direct_cost_optimal,optimal,505.3821600712876,3306.907894736842,381.9078947368421,0.0,0.0,0.01240420897374861,,,
v2e2_729fd4e9cb1879f64d23,forecast_revision,hard,qwen_flash,e2bv2_ddf16423183fa6d22495,C1,cost_then_distance,optimal,505.38216107128767,3219.407881389264,381.9076342879474,0.0,0.036585365853658534,0.028362875018501654,5.070201578947369,0.012206625018734485,0.014430249982979149
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,deepseek_formal,e2bv2_cd25d067696014e32388,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,372.0494829294436,23.7501,23.7501,0.0,0.9782608695652174,0.02181575002032332,,,
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,deepseek_formal,e2bv2_cd25d067696014e32388,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,372.0494829294436,23.7501,23.7501,0.0,0.9782608695652174,0.02275537501554936,,,
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,deepseek_formal,e2bv2_cd25d067696014e32388,C1,direct_cost_optimal,optimal,369.98327343078677,524.4078947368421,524.4078947368421,0.0,0.8478260869565217,0.010593707993393764,,,
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,deepseek_formal,e2bv2_cd25d067696014e32388,C1,cost_then_distance,optimal,369.98327443078676,524.4076403571727,524.4076403571727,0.0,0.8478260869565217,0.024072000000160187,-3.2500897138157905,0.010831124993273988,0.011359541997080669
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,qwen37_plus_direct,qwen37f1_9fa481f802e4a10b7994,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,372.0494829294436,3541.2500051248358,23.7501,0.0,0.0,0.02181466601905413,,,
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,qwen37_plus_direct,qwen37f1_9fa481f802e4a10b7994,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,372.0494829294436,3541.2500051248358,23.7501,0.0,0.0,0.023424541985150427,,,
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,qwen37_plus_direct,qwen37f1_9fa481f802e4a10b7994,C1,direct_cost_optimal,optimal,369.98327343078677,3566.907894736842,524.4078947368421,0.0,0.06521739130434782,0.010593707993393764,,,
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,qwen37_plus_direct,qwen37f1_9fa481f802e4a10b7994,C1,cost_then_distance,optimal,369.98327443078676,3566.907881700302,524.4076403571727,0.0,0.06521739130434782,0.02053066701046191,-3.2500897138157905,0.011112667009001598,0.007512292009778321
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,qwen_flash,e2bv2_02f8e9930d0e0232bdbc,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,372.0494829294436,3541.2500051248358,23.7501,0.0,0.0,0.022509583010105416,,,
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,qwen_flash,e2bv2_02f8e9930d0e0232bdbc,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,372.0494829294436,3541.2500051248358,23.7501,0.0,0.0,0.023050125018926337,,,
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,qwen_flash,e2bv2_02f8e9930d0e0232bdbc,C1,direct_cost_optimal,optimal,369.98327343078677,3566.907894736842,524.4078947368421,0.0,0.06521739130434782,0.010593707993393764,,,
v2e2_a7c71f5aa3db3e32fdd1,power_limit_derating,hard,qwen_flash,e2bv2_02f8e9930d0e0232bdbc,C1,cost_then_distance,optimal,369.98327443078676,3566.907881700302,524.4076403571727,0.0,0.06521739130434782,0.020927125005982816,-3.2500897138157905,0.011359124997397885,0.007507958012865856
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,deepseek_formal,e2bv2_994a383269924f806ecb,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,213.47971397619935,157.89483684210526,157.89483684210526,0.0,0.9512195121951219,0.016807250009151176,,,
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,deepseek_formal,e2bv2_994a383269924f806ecb,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,213.47971397619935,157.89483684210526,157.89483684210526,0.0,0.9512195121951219,0.016896874993108213,,,
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,deepseek_formal,e2bv2_994a383269924f806ecb,C1,direct_cost_optimal,optimal,210.36354325902462,640.5289473684211,640.5289473684211,0.0,0.8536585365853658,0.010937584011116996,,,
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,deepseek_formal,e2bv2_994a383269924f806ecb,C1,cost_then_distance,optimal,210.36354425902465,640.5250827544246,640.5250827544246,0.0,0.8536585365853658,0.025532791012665257,1.2828643754210525,0.011064791993703693,0.012593040999490768
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_27567cea2021f9a1a948,C1,distance_throughput_cost_saved,feasible_mode_library_upper_bound,215.07691449096282,241.85536315789497,157.89483684210504,0.0,0.3780487804878049,0.014089583011809736,,,
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_27567cea2021f9a1a948,C1,minimum_intervention_distance_only,feasible_mode_library_upper_bound_distance_focus,215.07691449096282,241.85536315789497,157.89483684210504,0.0,0.3780487804878049,0.01458120800089091,,,
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_27567cea2021f9a1a948,C1,direct_cost_optimal,optimal,210.36354325902462,972.0289473684211,640.5289473684211,0.0,0.0,0.010937584011116996,,,
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,qwen37_plus_direct,qwen37f1_27567cea2021f9a1a948,C1,cost_then_distance,optimal,210.3635442590246,962.2739630689637,640.5289473684211,0.0,0.012195121951219513,0.0458447499840986,1.2828643754210525,0.010275499982526526,0.03392566699767485
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,qwen_flash,e2bv2_e6d3415e03136200f34b,C1,distance_throughput_cost_saved,global_distance_optimum_lp_integral,213.47971397619935,3745.394741966941,157.89483684210526,0.0,0.0,0.014647083007730544,,,
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,qwen_flash,e2bv2_e6d3415e03136200f34b,C1,minimum_intervention_distance_only,global_distance_optimum_lp_integral_distance_focus,213.47971397619935,3745.394741966941,157.89483684210526,0.0,0.0,0.014694375015096739,,,
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,qwen_flash,e2bv2_e6d3415e03136200f34b,C1,direct_cost_optimal,optimal,210.36354325902462,3882.628947368421,640.5289473684211,0.0,0.0,0.010937584011116996,,,
v2e2_a015340abe1151fa1614,reserve_commitment_update,easy,qwen_flash,e2bv2_e6d3415e03136200f34b,C1,cost_then_distance,optimal,210.36354425902465,3770.1287493133013,640.5250827544243,0.0,0.04878048780487805,0.024984040996059775,1.2828643754210525,0.010899917018832639,0.012243375007528812
